Canal,Franja Horaria,Año,Fecha,Día de la semana,Mes,Share Niños 4-8 años,Rating en Miles Niños 4-8 años,Share Amas de casa 18+,Rating en Miles Amas de casa 18+,Share Personas 4+,Rating en Miles Personas 4+
Disney Channel,0600-2400,2019,2019-10-10,Thursday,10,4.97,10.81,1.32,18.59,1.67,57.46
Disney Channel,0600-2400,2019,2019-10-11,Friday,10,2.89,5.8,1.17,15.33,1.52,49.05
Disney Channel,0600-2400,2019,2019-10-12,Saturday,10,5.73,12.01,2.1,24.67,2.21,69.88
Disney Channel,0600-2400,2019,2019-10-13,Sunday,10,3.28,5.42,0.81,10.06,1.36,42.01
Disney Channel,0600-2400,2019,2019-10-14,Monday,10,6.95,15.66,0.7,8.8,1.73,59.69
Disney Channel,0600-2400,2019,2019-10-15,Tuesday,10,4.65,9.97,0.5,7.13,1.2,40.81
Disney Channel,0600-2400,2019,2019-10-16,Wednesday,10,6.4,12.2,0.39,5.44,1.17,38.02
Disney Channel,0600-2400,2019,2019-10-17,Thursday,10,4.28,8.72,0.31,4.32,0.85,27.09
Disney Channel,0600-2400,2019,2019-10-18,Friday,10,4.26,9.14,0.22,2.75,0.89,27.5
Disney Channel,0600-2400,2019,2019-10-19,Saturday,10,4.34,7.91,0.43,4.97,1.08,32.59
Disney Channel,0600-2400,2019,2019-10-20,Sunday,10,6.22,12.01,1.38,18.96,2.16,76.06
Disney Channel,0600-2400,2019,2019-10-21,Monday,10,8.23,17.37,0.42,5.93,1.25,41.24
Disney Channel,0600-2400,2019,2019-10-22,Tuesday,10,6.3,12.55,0.42,6.09,1.17,39.13
Disney Channel,0600-2400,2019,2019-10-23,Wednesday,10,3.79,6.91,0.45,6.32,1.26,41.62
Disney Channel,0600-2400,2019,2019-10-24,Thursday,10,6.26,12.41,0.43,6.04,1.33,42.62
Disney Channel,0600-2400,2019,2019-10-25,Friday,10,3.63,8.33,0.57,7.64,1.4,44.37
Disney Channel,0600-2400,2019,2019-10-26,Saturday,10,5.56,12.28,0.54,6.19,1.41,40.93
Disney Channel,0600-2400,2019,2019-10-27,Sunday,10,7.8,12.97,0.93,12.8,1.49,51.31
Disney Channel,0600-2400,2019,2019-10-28,Monday,10,3.15,6.73,0.25,3.37,0.81,25.97
Disney Channel,0600-2400,2019,2019-10-29,Tuesday,10,3.9,7.32,0.29,3.77,1.18,36.62
Disney Channel,0600-2400,2019,2019-10-30,Wednesday,10,2.21,4.8,0.66,8.63,1.06,33.26
Disney Channel,0600-2400,2019,2019-10-31,Thursday,10,1.93,3.17,0.75,9.87,1.01,29.84
Disney Channel,0600-2400,2019,2019-11-01,Friday,11,4.43,10.84,0.74,9.7,2.08,67.96
Disney Channel,0600-2400,2019,2019-11-02,Saturday,11,5.42,13.64,0.93,10.62,1.58,48.69
Disney Channel,0600-2400,2019,2019-11-03,Sunday,11,5.97,11.96,2.04,25.26,2.48,77.59
Disney Channel,0600-2400,2019,2019-11-04,Monday,11,3.93,9.14,0.49,6.72,1.45,50.33
Disney Channel,0600-2400,2019,2019-11-05,Tuesday,11,4.04,8.74,0.34,4.46,1.17,35.72
Disney Channel,0600-2400,2019,2019-11-06,Wednesday,11,2.74,5.02,0.57,7.51,1.21,36.8
Disney Channel,0600-2400,2019,2019-11-07,Thursday,11,3.92,9.11,0.62,8.07,1.32,41.08
Disney Channel,0600-2400,2019,2019-11-08,Friday,11,2.79,6.46,0.75,9.62,1.51,46.16
Disney Channel,0600-2400,2019,2019-11-09,Saturday,11,1.74,4.37,0.88,10.36,1.27,39.0
Disney Channel,0600-2400,2019,2019-11-10,Sunday,11,3.64,7.45,0.98,12.39,1.46,48.47
Disney Channel,0600-2400,2019,2019-11-11,Monday,11,6.21,11.19,0.65,9.02,1.62,58.25
Disney Channel,0600-2400,2019,2019-11-12,Tuesday,11,2.16,4.67,0.35,4.69,0.89,27.55
Disney Channel,0600-2400,2019,2019-11-13,Wednesday,11,3.7,7.37,0.46,6.35,1.1,34.78
Disney Channel,0600-2400,2019,2019-11-14,Thursday,11,4.63,8.75,0.23,3.03,1.05,33.02
Disney Channel,0600-2400,2019,2019-11-15,Friday,11,5.88,14.15,0.76,9.71,1.85,60.41
Disney Channel,0600-2400,2019,2019-11-16,Saturday,11,6.73,17.35,1.09,12.29,2.05,60.65
Disney Channel,0600-2400,2019,2019-11-17,Sunday,11,8.15,18.37,0.86,11.71,2.78,98.64
Disney Channel,0600-2400,2019,2019-11-18,Monday,11,3.7,7.66,0.23,3.05,1.35,43.41
Disney Channel,0600-2400,2019,2019-11-19,Tuesday,11,5.62,11.99,0.42,5.69,1.56,51.53
Disney Channel,0600-2400,2019,2019-11-20,Wednesday,11,1.48,3.33,0.8,10.56,1.08,34.75
Disney Channel,0600-2400,2019,2019-11-21,Thursday,11,2.86,7.71,0.32,6.25,0.9,40.05
Disney Channel,0600-2400,2019,2019-11-22,Friday,11,4.1,10.1,0.34,5.8,0.75,30.45
Disney Channel,0600-2400,2019,2019-11-23,Saturday,11,3.13,7.38,0.68,9.71,1.53,54.65
Disney Channel,0600-2400,2019,2019-11-24,Sunday,11,4.93,10.68,0.69,9.22,1.62,56.98
Disney Channel,0600-2400,2019,2019-11-25,Monday,11,3.31,8.59,0.36,5.02,1.31,45.71
Disney Channel,0600-2400,2019,2019-11-26,Tuesday,11,4.18,9.31,0.56,7.85,1.39,47.7
Disney Channel,0600-2400,2019,2019-11-27,Wednesday,11,2.46,7.02,0.45,6.57,1.12,41.83
Disney Channel,0600-2400,2019,2019-11-28,Thursday,11,3.16,7.07,0.54,7.51,1.21,41.17
Disney Channel,0600-2400,2019,2019-11-29,Friday,11,3.92,10.31,0.58,7.89,1.32,42.53
Disney Channel,0600-2400,2019,2019-11-30,Saturday,11,4.64,9.27,1.14,12.36,2.51,70.01
Disney Channel,0600-2400,2019,2019-12-01,Sunday,12,6.64,14.37,1.74,22.06,1.98,66.24
Disney Channel,0600-2400,2019,2019-12-02,Monday,12,4.75,9.98,0.43,5.33,1.37,41.74
Disney Channel,0600-2400,2019,2019-12-03,Tuesday,12,6.08,14.87,0.75,9.67,1.98,62.59
Disney Channel,0600-2400,2019,2019-12-04,Wednesday,12,2.11,5.03,0.67,9.74,0.8,28.41
Disney Channel,0600-2400,2019,2019-12-05,Thursday,12,3.38,8.61,0.43,5.45,1.18,38.35
Disney Channel,0600-2400,2019,2019-12-06,Friday,12,3.34,8.86,0.56,7.2,1.31,42.37
Disney Channel,0600-2400,2019,2019-12-07,Saturday,12,5.5,12.08,0.63,6.6,1.32,36.82
Disney Channel,0600-2400,2019,2019-12-08,Sunday,12,10.83,22.45,0.49,5.79,1.85,56.48
Disney Channel,0600-2400,2019,2019-12-09,Monday,12,2.7,6.89,0.67,8.4,1.24,40.23
Disney Channel,0600-2400,2019,2019-12-10,Tuesday,12,6.18,16.12,0.22,2.75,1.34,42.17
Disney Channel,0600-2400,2019,2019-12-11,Wednesday,12,3.44,9.12,0.57,7.3,1.61,52.43
Disney Channel,0600-2400,2019,2019-12-12,Thursday,12,4.89,11.95,0.37,4.7,1.74,55.13
Disney Channel,0600-2400,2019,2019-12-13,Friday,12,5.71,14.61,0.83,9.37,1.92,56.64
Disney Channel,0600-2400,2019,2019-12-14,Saturday,12,9.77,24.31,0.89,9.61,2.2,64.36
Disney Channel,0600-2400,2019,2019-12-15,Sunday,12,7.34,14.91,1.21,13.48,1.82,53.62
Disney Channel,0600-2400,2019,2019-12-16,Monday,12,6.35,14.45,0.75,8.63,1.64,47.82
Disney Channel,0600-2400,2019,2019-12-17,Tuesday,12,4.93,11.69,0.56,6.3,1.52,44.45
Disney Channel,0600-2400,2019,2019-12-18,Wednesday,12,4.04,8.42,0.5,5.92,1.58,48.42
Disney Channel,0600-2400,2019,2019-12-19,Thursday,12,5.01,11.55,0.59,7.02,1.46,44.06
Disney Channel,0600-2400,2019,2019-12-20,Friday,12,2.67,6.07,0.7,7.68,1.46,41.1
Disney Channel,0600-2400,2019,2019-12-21,Saturday,12,5.52,10.4,1.2,11.8,1.75,46.19
Disney Channel,0600-2400,2019,2019-12-22,Sunday,12,4.73,7.35,1.44,15.09,2.37,65.79
Disney Channel,0600-2400,2019,2019-12-23,Monday,12,6.06,10.83,1.12,11.28,1.77,48.82
Disney Channel,0600-2400,2019,2019-12-24,Tuesday,12,5.81,8.0,0.97,8.24,2.12,48.45
Disney Channel,0600-2400,2019,2019-12-25,Wednesday,12,4.83,7.69,0.63,6.86,1.38,38.62
Disney Channel,0600-2400,2019,2019-12-26,Thursday,12,2.66,5.05,0.35,4.46,1.27,40.2
Disney Channel,0600-2400,2019,2019-12-27,Friday,12,3.65,6.66,0.5,6.11,1.41,41.04
Disney Channel,0600-2400,2019,2019-12-28,Saturday,12,6.62,11.5,1.32,13.95,2.05,55.31
Disney Channel,0600-2400,2019,2019-12-29,Sunday,12,2.49,4.03,1.44,16.94,2.04,61.24
Disney Channel,0600-2400,2019,2019-12-30,Monday,12,1.7,3.51,0.54,6.73,1.13,33.81
Disney Channel,0600-2400,2019,2019-12-31,Tuesday,12,3.5,5.15,1.34,12.48,2.23,51.58
Disney Jr,0600-2400,2018,2018-01-01,Monday,1,8.04,21.26,1.02,12.74,1.87,61.22
Disney Jr,0600-2400,2018,2018-01-02,Tuesday,1,6.1,19.69,1.3,17.52,1.47,53.88
Disney Jr,0600-2400,2018,2018-01-03,Wednesday,1,7.34,22.72,0.91,13.09,1.45,54.04
Disney Jr,0600-2400,2018,2018-01-04,Thursday,1,7.06,22.64,0.67,8.99,1.39,48.69
Disney Jr,0600-2400,2018,2018-01-05,Friday,1,8.56,27.22,0.75,10.75,1.63,58.08
Disney Jr,0600-2400,2018,2018-01-06,Saturday,1,11.28,25.0,1.0,13.03,2.0,64.68
Disney Jr,0600-2400,2018,2018-01-07,Sunday,1,6.1,16.48,0.5,6.56,1.18,39.27
Disney Jr,0600-2400,2018,2018-01-08,Monday,1,11.35,30.24,0.79,10.99,1.73,63.59
Disney Jr,0600-2400,2018,2018-01-09,Tuesday,1,13.28,49.86,0.78,11.34,2.14,84.9
Disney Jr,0600-2400,2018,2018-01-10,Wednesday,1,9.41,28.13,0.81,12.06,1.56,58.25
Disney Jr,0600-2400,2018,2018-01-11,Thursday,1,13.78,45.95,1.14,16.68,2.23,84.95
Disney Jr,0600-2400,2018,2018-01-12,Friday,1,5.15,15.39,0.54,7.8,1.06,39.75
Disney Jr,0600-2400,2018,2018-01-13,Saturday,1,12.42,41.82,1.38,19.42,2.69,99.82
Disney Jr,0600-2400,2018,2018-01-14,Sunday,1,7.9,26.76,0.73,10.26,1.37,54.7
Disney Jr,0600-2400,2018,2018-01-15,Monday,1,8.07,27.01,0.44,6.71,1.23,49.16
Disney Jr,0600-2400,2018,2018-01-16,Tuesday,1,9.25,32.67,0.67,10.24,1.71,69.22
Disney Jr,0600-2400,2018,2018-01-17,Wednesday,1,9.08,33.58,1.03,15.96,1.92,76.46
Disney Jr,0600-2400,2018,2018-01-18,Thursday,1,11.85,41.13,0.52,7.74,1.86,71.96
Disney Jr,0600-2400,2018,2018-01-19,Friday,1,10.08,31.7,0.95,13.34,1.72,63.45
Disney Jr,0600-2400,2018,2018-01-20,Saturday,1,14.3,40.88,0.54,6.85,1.82,62.54
Disney Jr,0600-2400,2018,2018-01-21,Sunday,1,12.82,32.0,0.56,7.63,1.61,60.3
Disney Jr,0600-2400,2018,2018-01-22,Monday,1,8.61,25.39,1.85,27.01,2.19,80.79
Disney Jr,0600-2400,2018,2018-01-23,Tuesday,1,8.51,24.58,0.96,14.2,1.56,57.78
Disney Jr,0600-2400,2018,2018-01-24,Wednesday,1,15.19,41.08,0.77,11.34,1.96,71.9
Disney Jr,0600-2400,2018,2018-01-25,Thursday,1,13.37,35.71,0.71,10.13,1.88,67.36
Disney Jr,0600-2400,2018,2018-01-26,Friday,1,8.29,24.38,0.95,13.87,1.76,65.34
Disney Jr,0600-2400,2018,2018-01-27,Saturday,1,7.17,22.58,1.04,13.91,1.92,68.08
Disney Jr,0600-2400,2018,2018-01-28,Sunday,1,11.01,26.09,1.07,15.27,1.46,56.08
Disney Jr,0600-2400,2018,2018-01-29,Monday,1,9.53,24.99,1.21,17.14,1.82,64.97
Disney Jr,0600-2400,2018,2018-01-30,Tuesday,1,8.69,22.28,0.88,12.92,1.38,49.81
Disney Jr,0600-2400,2018,2018-01-31,Wednesday,1,6.38,16.36,0.6,9.19,1.25,46.2
Disney Jr,0600-2400,2018,2018-02-01,Thursday,2,5.19,12.29,0.74,10.78,1.21,43.42
Disney Jr,0600-2400,2018,2018-02-02,Friday,2,6.96,17.47,0.78,10.94,1.15,38.86
Disney Jr,0600-2400,2018,2018-02-03,Saturday,2,8.91,25.71,0.48,6.19,1.46,48.64
Disney Jr,0600-2400,2018,2018-02-04,Sunday,2,8.05,20.62,0.25,3.49,1.18,43.43
Disney Jr,0600-2400,2018,2018-02-05,Monday,2,10.09,25.23,0.78,11.28,1.66,57.06
Disney Jr,0600-2400,2018,2018-02-06,Tuesday,2,12.31,27.26,0.4,5.46,1.44,47.91
Disney Jr,0600-2400,2018,2018-02-07,Wednesday,2,10.18,22.19,0.63,9.18,1.27,44.24
Disney Jr,0600-2400,2018,2018-02-08,Thursday,2,7.21,16.58,0.69,10.09,1.2,42.17
Disney Jr,0600-2400,2018,2018-02-09,Friday,2,12.21,26.98,0.47,6.75,1.38,46.57
Disney Jr,0600-2400,2018,2018-02-10,Saturday,2,9.0,24.0,1.41,19.21,1.82,63.27
Disney Jr,0600-2400,2018,2018-02-11,Sunday,2,6.7,16.35,0.38,5.5,0.97,37.2
Disney Jr,0600-2400,2018,2018-02-12,Monday,2,9.95,18.91,0.49,7.3,1.14,39.44
Disney Jr,0600-2400,2018,2018-02-13,Tuesday,2,10.12,25.28,0.42,6.43,1.2,43.89
Disney Jr,0600-2400,2018,2018-02-14,Wednesday,2,6.22,16.21,0.75,11.26,1.14,41.61
Disney Jr,0600-2400,2018,2018-02-15,Thursday,2,7.7,15.65,0.55,8.17,1.06,37.11
Disney Jr,0600-2400,2018,2018-02-16,Friday,2,6.25,18.01,0.91,12.75,1.32,45.84
Disney Jr,0600-2400,2018,2018-02-17,Saturday,2,12.93,44.15,0.77,10.2,2.02,74.44
Disney Jr,0600-2400,2018,2018-02-18,Sunday,2,8.54,24.78,0.55,8.09,1.35,52.79
Disney Jr,0600-2400,2018,2018-02-19,Monday,2,7.72,16.45,0.49,7.45,1.17,40.17
Disney Jr,0600-2400,2018,2018-02-20,Tuesday,2,6.83,17.94,0.62,9.44,1.13,41.35
Disney Jr,0600-2400,2018,2018-02-21,Wednesday,2,5.63,15.63,0.52,7.51,1.04,37.94
Disney Jr,0600-2400,2018,2018-02-22,Thursday,2,9.32,24.56,0.91,14.0,1.57,56.9
Disney Jr,0600-2400,2018,2018-02-23,Friday,2,8.84,26.85,0.88,13.63,1.49,54.5
Disney Jr,0600-2400,2018,2018-02-24,Saturday,2,7.46,23.48,0.9,11.76,1.66,58.24
Disney Jr,0600-2400,2018,2018-02-25,Sunday,2,10.52,31.36,0.57,8.03,1.44,56.38
Disney Jr,0600-2400,2018,2018-02-26,Monday,2,7.84,19.0,0.55,8.0,1.38,48.51
Disney Jr,0600-2400,2018,2018-02-27,Tuesday,2,6.26,14.75,0.64,9.84,1.12,39.27
Disney Jr,0600-2400,2018,2018-02-28,Wednesday,2,8.47,20.51,0.82,11.35,1.34,45.9
Disney Jr,0600-2400,2018,2018-03-01,Thursday,3,8.52,16.21,1.13,16.04,1.37,46.06
Disney Jr,0600-2400,2018,2018-03-02,Friday,3,8.43,19.77,0.51,7.0,1.29,43.14
Disney Jr,0600-2400,2018,2018-03-03,Saturday,3,14.09,39.26,1.13,13.73,2.92,96.77
Disney Jr,0600-2400,2018,2018-03-04,Sunday,3,6.02,17.34,0.59,8.78,1.25,49.15
Disney Jr,0600-2400,2018,2018-03-05,Monday,3,9.46,24.02,0.67,9.83,1.37,48.33
Disney Jr,0600-2400,2018,2018-03-06,Tuesday,3,6.56,15.47,1.04,15.1,1.24,43.42
Disney Jr,0600-2400,2018,2018-03-07,Wednesday,3,7.15,15.31,0.37,5.21,1.14,39.28
Disney Jr,0600-2400,2018,2018-03-08,Thursday,3,7.84,17.97,0.44,6.49,1.34,46.34
Disney Jr,0600-2400,2018,2018-03-09,Friday,3,7.16,16.27,0.95,14.01,1.27,44.88
